SourceFile,Record
666_SALES_DATA_NNME_28102024.DAT,B;666;3836077;32;20241028 01:08;;;83;DENMAN AVE;KOOTINGAL;2352;662.1;M;20240914;20241021;560000;R1;R;RESIDENCE;;AZK;;0;AU514565;
666_SALES_DATA_NNME_28102024.DAT,B;666;3896857;33;20241028 01:08;;;22;KINGHAM ST;NORTH TAMWORTH;2340;612;M;20240909;20241021;717500;R1;R;RESIDENCE;;AAW;;0;AU512626;
236_SALES_DATA_NNME_28102024.DAT,B;236;2626210;1;20241028 01:06;;;56;BATHURST ST;COBAR;2835;702.4;M;20240912;20241024;280000;R2;R;RESIDENCE;;ACA;;0;AU524900;
236_SALES_DATA_NNME_28102024.DAT,B;236;2626477;2;20241028 01:06;;;49;BRADLEY ST;COBAR;2835;1113;M;20240923;20241023;300000;R2;R;RESIDENCE;;ACA;;0;AU519936;
236_SALES_DATA_NNME_28102024.DAT,B;236;2626565;3;20241028 01:06;;;27;BROUGH ST;COBAR;2835;1012;M;20240926;20241024;205000;R2;R;RESIDENCE;;ACA;;0;AU525380;
236_SALES_DATA_NNME_28102024.DAT,B;236;3320007;4;20241028 01:06;;;17;LINSLEY ST;COBAR;2835;1012;M;20240919;20241024;215000;E1;R;RESIDENCE;;EBC;;0;AU525413;
207_SALES_DATA_NNME_28102024.DAT,B;207;1975512;1;20241028 01:06;;5;239;ANZAC PDE;KENSINGTON;2033;82;M;20241002;20241021;730000;;R;RESIDENCE;5;;;0;AU512835;
207_SALES_DATA_NNME_28102024.DAT,B;207;1975512;2;20241028 01:06;;6;239;ANZAC PDE;KENSINGTON;2033;82;M;20241002;20241021;730000;;R;RESIDENCE;6;;;0;AU512738;
207_SALES_DATA_NNME_28102024.DAT,B;207;1978435;3;20241028 01:06;;;359;AVOCA ST;RANDWICK;2031;367.99;M;20240921;20241021;3625000;R2;R;RESIDENCE;;ALE;;0;AU512503;
207_SALES_DATA_NNME_28102024.DAT,B;207;1989215;4;20241028 01:06;;;13;CLOSE ST;SOUTH COOGEE;2034;322.5;M;20240831;20241024;6080000;R2;R;RESIDENCE;;ALJ;;0;AU523712;
207_SALES_DATA_NNME_28102024.DAT,B;207;2010606;5;20241028 01:06;;8;7;MUNDARRAH ST;CLOVELLY;2031;79.9;M;20240906;20241018;1220000;;R;RESIDENCE;8;;;0;AU508437;
207_SALES_DATA_NNME_28102024.DAT,B;207;2015862;6;20241028 01:06;;3;95;ST THOMAS ST;CLOVELLY;2031;79;M;20240921;20241024;1731000;;R;RESIDENCE;3;;;0;AU524606;
207_SALES_DATA_NNME_28102024.DAT,B;207;2005126;7;20241028 01:06;;3;432;MALABAR RD;MAROUBRA;2035;114.3;M;20240722;20241022;1818000;;R;RESIDENCE;3;;;0;AU516700;
207_SALES_DATA_NNME_28102024.DAT,B;207;2002583;8;20241028 01:06;;;1;KELLY ST;MATRAVILLE;2036;493.2;M;20240905;20241017;1100000;E4;V;VACANT LAND;;EGI;;0;AU506401;
207_SALES_DATA_NNME_28102024.DAT,B;207;2000192;9;20241028 01:06;;1;1 A;HAYWARD ST;KINGSFORD;2032;33.6;M;20240924;20241022;980000;;R;RESIDENCE;1;;;0;AU517634;
207_SALES_DATA_NNME_28102024.DAT,B;207;2005395;10;20241028 01:06;;10;6;MARCEL AVE;RANDWICK;2031;101;M;20240917;20241022;1290000;;R;RESIDENCE;10;;;0;AU517390;
207_SALES_DATA_NNME_28102024.DAT,B;207;2008451;11;20241028 01:06;;;21;MERMAID AVE;MAROUBRA;2035;689.2;M;20240522;20241022;9200000;R2;R;RESIDENCE;;ALJ;;0;AU517304;
207_SALES_DATA_NNME_28102024.DAT,B;207;2001140;12;20241028 01:06;;;14;HOOPER ST;RANDWICK;2031;240.3;M;20240820;20241018;3670000;R3;R;RESIDENCE;;AMA;;0;AU508072;
207_SALES_DATA_NNME_28102024.DAT,B;207;2020294;13;20241028 01:06;;40;1;WRIDE ST;MAROUBRA;2035;123;M;20240912;20241024;1540000;;R;RESIDENCE;40;;;0;AU524408;
207_SALES_DATA_NNME_28102024.DAT,B;207;2006934;14;20241028 01:06;;12;283;MAROUBRA RD;MAROUBRA;2035;115.4;M;20240912;20241024;1121000;;R;RESIDENCE;12;;;0;AU524071;
207_SALES_DATA_NNME_28102024.DAT,B;207;2009970;15;20241028 01:06;;1;82;MOUNT ST;COOGEE;2034;117;M;20240918;20241023;1501000;;R;RESIDENCE;1;;;0;AU521471;
207_SALES_DATA_NNME_28102024.DAT,B;207;2012805;16;20241028 01:06;;2;66;PEROUSE RD;RANDWICK;2031;156;M;20240816;20241018;1570000;;3;COMMERCIAL;2;;;0;AU511199;
207_SALES_DATA_NNME_28102024.DAT,B;207;2012876;17;20241028 01:06;;;60;PERRY ST;MATRAVILLE;2036;1.581;H;20240905;20241017;35500000;E4;3;WAREHOUSE;;EGI;;0;AU506403;
207_SALES_DATA_NNME_28102024.DAT,B;207;2010238;18;20241028 01:06;;1;81;MOUNT ST;COOGEE;2034;140;M;20240726;20241018;2135000;;R;RESIDENCE;1;;;0;AU510993;
207_SALES_DATA_NNME_28102024.DAT,B;207;1977217;19;20241028 01:06;;14;230;ARDEN ST;COOGEE;2034;144;M;20240912;20241024;2800000;;R;RESIDENCE;13;;;0;AU524155;
207_SALES_DATA_NNME_28102024.DAT,B;207;2892505;20;20241028 01:06;;25;25;BOND ST;MAROUBRA;2035;;;20240928;20241022;1100000;;R;RESIDENCE;25;;;0;AU517308;
207_SALES_DATA_NNME_28102024.DAT,B;207;2983756;21;20241028 01:06;;8;34;BOND ST;MAROUBRA;2035;;;20240819;20241022;4075000;;R;RESIDENCE;8;;;0;AU516923;
207_SALES_DATA_NNME_28102024.DAT,B;207;2983756;22;20241028 01:06;;9;34;BOND ST;MAROUBRA;2035;;;20240819;20241022;4075000;;R;RESIDENCE;9;;;0;AU516923;
207_SALES_DATA_NNME_28102024.DAT,B;207;3410539;23;20241028 01:06;;6;260;MAROUBRA RD;MAROUBRA;2035;;;20240913;20241018;1390000;;R;RESIDENCE;6;;;0;AU510325;
207_SALES_DATA_NNME_28102024.DAT,B;207;3496362;24;20241028 01:06;;10;12;DUTRUC ST;RANDWICK;2031;;;20240912;20241024;1225000;;R;RESIDENCE;10;;;0;AU523563;
207_SALES_DATA_NNME_28102024.DAT,B;207;4183586;25;20241028 01:06;;4;293;ALISON RD;COOGEE;2034;99;M;20240814;20241018;1030000;;R;RESIDENCE;4;;;0;AU510322;
207_SALES_DATA_NNME_28102024.DAT,B;207;2997669;26;20241028 01:06;;205;106;BROOK ST;COOGEE;2034;158;M;20240927;20241018;2230000;;R;RESIDENCE;23;;;0;AU507674;
207_SALES_DATA_NNME_28102024.DAT,B;207;4572412;27;20241028 01:06;;;8;OXLEY ST;MATRAVILLE;2036;276.7;M;20240802;20241018;2900000;R2;R;RESIDENCE;;ALN;;0;AU511113;
207_SALES_DATA_NNME_28102024.DAT,B;207;4570850;28;20241028 01:06;;303 B;22;GARDENERS RD;KINGSFORD;2032;67;M;20240905;20241021;800000;;R;RESIDENCE;20;;;0;AU512996;
207_SALES_DATA_NNME_28102024.DAT,B;207;4575251;29;20241028 01:06;;;34 A;KYOGLE ST;MAROUBRA;2035;311;M;20240927;20241024;3850000;;R;RESIDENCE;;;;0;AU525181;
207_SALES_DATA_NNME_28102024.DAT,B;207;4546995;30;20241028 01:06;;;22 A;LASSETER AVE;CHIFLEY;2036;289.4;M;20240823;20241022;2890000;R2;R;RESIDENCE;;ALP;;0;AU518090;
207_SALES_DATA_NNME_28102024.DAT,B;207;4546378;31;20241028 01:06;;;22;TUCABIA ST;SOUTH COOGEE;2034;261;M;20240813;20241018;3612500;;R;RESIDENCE;1;;;0;AU511000;
207_SALES_DATA_NNME_28102024.DAT,B;207;3211275;32;20241028 01:06;;614;717;ANZAC PDE;MAROUBRA;2035;;;20240805;20241023;750000;;R;RESIDENCE;83;;;0;AU521353;
207_SALES_DATA_NNME_28102024.DAT,B;207;3211372;33;20241028 01:06;;407;97;BOYCE RD;MAROUBRA;2035;;;20240910;20241022;960000;;R;RESIDENCE;38;;;0;AU517140;
207_SALES_DATA_NNME_28102024.DAT,B;207;1978664;34;20241028 01:06;;8;71;AVOCA ST;RANDWICK;2031;;;20240906;20241018;1185000;;R;RESIDENCE;8;;;0;AU509242;
207_SALES_DATA_NNME_28102024.DAT,B;207;1981249;35;20241028 01:06;;8;1;BLACKWOOD AVE;CLOVELLY;2031;35;M;20240821;20241024;865000;;R;RESIDENCE;8;;;0;AU525134;
207_SALES_DATA_NNME_28102024.DAT,B;207;1997282;36;20241028 01:06;;;206;FRANKLIN ST;MATRAVILLE;2036;588.1;M;20240419;20241023;2750000;R2;R;RESIDENCE;;ALN;;0;AU520418;
207_SALES_DATA_NNME_28102024.DAT,B;207;1984347;37;20241028 01:06;;101;97;BROMPTON RD;KENSINGTON;2033;164;M;20240918;20241018;1700000;;R;RESIDENCE;4;;;0;AU509285;
207_SALES_DATA_NNME_28102024.DAT,B;207;1979044;38;20241028 01:06;;;19;BAKER ST;KENSINGTON;2033;689.76;M;20240621;20241021;6200000;R2;R;RESIDENCE;;ALC;;0;AU513856;
207_SALES_DATA_NNME_28102024.DAT,B;207;1984347;39;20241028 01:06;;101;97;BROMPTON RD;KENSINGTON;2033;3;M;20240918;20241018;1700000;;R;RESIDENCE;60;;;0;AU509285;
207_SALES_DATA_NNME_28102024.DAT,B;207;1987121;40;20241028 01:06;;;12;CANARA AVE;PHILLIP BAY;2036;474.2;M;20240823;20241021;3200000;R2;R;RESIDENCE;;ALT;;0;AU512536;
207_SALES_DATA_NNME_28102024.DAT,B;207;1987215;41;20241028 01:06;;;12;CANTRILL AVE;MAROUBRA;2035;579.5;M;20240801;20241024;6800000;R2;R;RESIDENCE;;ALK;;0;AU525178;
207_SALES_DATA_NNME_28102024.DAT,B;207;1973962;42;20241028 01:06;;1;205;ALISON RD;RANDWICK;2031;90;M;20240905;20241018;1027000;;R;RESIDENCE;1;;;0;AU507548;
207_SALES_DATA_NNME_28102024.DAT,B;207;1979469;43;20241028 01:06;;;17;BASS ST;KINGSFORD;2032;341.4;M;20240827;20241024;3110000;R2;R;RESIDENCE;;ALF;;0;AU524309;
207_SALES_DATA_NNME_28102024.DAT,B;207;1990134;44;20241028 01:06;;1;36;COOGEE BAY RD;RANDWICK;2031;105;M;20240906;20241018;1262500;;R;RESIDENCE;1;;;0;AU508137;
207_SALES_DATA_NNME_28102024.DAT,B;207;1982623;45;20241028 01:06;;;64;BOTANY ST;KINGSFORD;2032;265.6;M;20240816;20241018;1970000;R2;R;RESIDENCE;;ALC;;0;AU508705;
207_SALES_DATA_NNME_28102024.DAT,B;207;1990629;46;20241028 01:06;;5;69;COOGEE BAY RD;RANDWICK;2031;109.6;M;20241021;20241021;775000;;R;RESIDENCE;5;;;0;AU515501;
207_SALES_DATA_NNME_28102024.DAT,B;207;1996887;47;20241028 01:06;;11;9;FORSYTH ST;KINGSFORD;2032;37;M;20240814;20241023;480000;;R;RESIDENCE;11;;;0;AU521314;
207_SALES_DATA_NNME_28102024.DAT,B;207;2782533;48;20241028 01:06;;611;34;ALISON RD;RANDWICK;2031;;;20240911;20241023;680000;;R;RESIDENCE;72;;;0;AU520857;
207_SALES_DATA_NNME_28102024.DAT,B;207;2869370;49;20241028 01:06;;9;9;BEAUMOND AVE;MAROUBRA;2035;;;20240920;20241021;2300000;;R;RESIDENCE;9;;;0;AU512539;
207_SALES_DATA_NNME_28102024.DAT,B;207;3265939;50;20241028 01:06;;16;9;WILLIAM ST;RANDWICK;2031;;;20240724;20241024;1735000;;R;RESIDENCE;16;;;0;AU523690;
207_SALES_DATA_NNME_28102024.DAT,B;207;3281889;51;20241028 01:06;;205 C;254;ANZAC PDE;KENSINGTON;2033;;;20240910;20241022;1345000;;R;RESIDENCE;6;;;0;AU518082;
207_SALES_DATA_NNME_28102024.DAT,B;207;3259646;52;20241028 01:06;;6;695;ANZAC PDE;MAROUBRA;2035;119;M;20240822;20241021;1250000;;R;RESIDENCE;6;;;0;AU513647;
207_SALES_DATA_NNME_28102024.DAT,B;207;4484016;53;20241028 01:06;;;14;FINUCANE CRES;MATRAVILLE;2036;263;M;20240911;20241023;2500000;;R;RESIDENCE;2;;;0;AU521474;
207_SALES_DATA_NNME_28102024.DAT,B;207;4498223;54;20241028 01:06;;;20;HUME ST;CHIFLEY;2036;296;M;20240823;20241024;3250000;;R;RESIDENCE;1;;;0;AU525187;
207_SALES_DATA_NNME_28102024.DAT,B;207;3751377;55;20241028 01:06;;113;1;FLEMING ST;LITTLE BAY;2036;128;M;20240910;20241022;1430000;;R;RESIDENCE;107;;;0;AU518849;
207_SALES_DATA_NNME_28102024.DAT,B;207;3890248;56;20241028 01:06;;7;23;BYRON ST;COOGEE;2034;152;M;20241018;20241018;725000;;R;RESIDENCE;7;;;0;AU511299;
207_SALES_DATA_NNME_28102024.DAT,B;207;4283934;57;20241028 01:06;;;166;BARKER ST;RANDWICK;2031;;;20240906;20241018;940000;;R;RESIDENCE;22;;;0;AU508713;
207_SALES_DATA_NNME_28102024.DAT,B;207;4305210;58;20241028 01:06;;8;8;YARRAMAN AVE;RANDWICK;2031;129;M;20240911;20241023;1800000;;R;RESIDENCE;37;;;0;AU521080;
188_SALES_DATA_NNME_28102024.DAT,B;188;4578147;1;20241028 01:06;;;6;TEXAS ST;BONSHAW;2361;2023;M;20240917;20241015;30000;;V;VACANT LAND;;;;0;AU497562;
188_SALES_DATA_NNME_28102024.DAT,B;188;4578148;2;20241028 01:06;;;8;TEXAS ST;BONSHAW;2361;2023;M;20240910;20241008;30000;;V;VACANT LAND;;;;0;AU477717;
188_SALES_DATA_NNME_28102024.DAT,B;188;4578149;3;20241028 01:06;;;10;TEXAS ST;BONSHAW;2361;2023;M;20240730;20241004;30000;;R;RESIDENCE;;;;0;AU472121;
188_SALES_DATA_NNME_28102024.DAT,B;188;4577747;4;20241028 01:06;;;12;JARDINE RD;INVERELL;2360;2.495;H;20181121;20240916;533500;;V;VACANT LAND;;;;0;AU420104;
188_SALES_DATA_NNME_28102024.DAT,B;188;1860533;5;20241028 01:06;;;22;STIRLING ST;INVERELL;2360;750;M;20240918;20241018;299000;R1;R;RESIDENCE;;ATC;;0;AU507530;
188_SALES_DATA_NNME_28102024.DAT,B;188;1857956;6;20241028 01:06;;;4;DEODARA DR;INVERELL;2360;700;M;20240919;20241022;480000;R1;R;RESIDENCE;;ATB;;0;AU517768;
188_SALES_DATA_NNME_28102024.DAT,B;188;1860815;7;20241028 01:06;;;10;VERNON ST;INVERELL;2360;613.1;M;20240924;20241018;427000;R1;R;RESIDENCE;;ATD;;0;AU508669;
188_SALES_DATA_NNME_28102024.DAT,B;188;1858387;8;20241028 01:06;;;190;GLEN INNES RD;INVERELL;2360;790.4;M;20241011;20241021;410000;R1;R;RESIDENCE;;ATB;;0;AU513391;
188_SALES_DATA_NNME_28102024.DAT,B;188;1860997;9;20241028 01:06;;;127;WARIALDA RD;INVERELL;2360;846.1;M;20240918;20241024;330000;R1;R;RESIDENCE;;ATE;;0;AU524330;
188_SALES_DATA_NNME_28102024.DAT,B;188;1858682;10;20241028 01:06;;;22;GREAVES ST;INVERELL;2360;765.1;M;20240916;20241021;270000;R1;R;RESIDENCE;;ATA;;0;AU511943;
188_SALES_DATA_NNME_28102024.DAT,B;188;1859617;11;20241028 01:06;;;23;MILES ST;INVERELL;2360;1108;M;20240819;20241018;498000;R1;R;RESIDENCE;;ATD;;0;AU507398;
188_SALES_DATA_NNME_28102024.DAT,B;188;2642445;12;20241028 01:06;;;36;RUBY ST;TINGHA;2369;809.4;M;20240918;20241018;325000;RU5;R;RESIDENCE;;ZVT;;0;AU507757;
188_SALES_DATA_NNME_28102024.DAT,B;188;3671090;13;20241028 01:06;;;144;ROSCRAE LANE;INVERELL;2360;2.654;H;20240930;20241018;1361500;R5;R;RESIDENCE;;RLT;;0;AU507745;
188_SALES_DATA_NNME_28102024.DAT,B;188;1860160;14;20241028 01:06;;5;65;LAWRENCE ST;INVERELL;2360;;;20240906;20241018;290000;;R;RESIDENCE;5;;;0;AU509163;
188_SALES_DATA_NNME_28102024.DAT,B;188;1860330;15;20241028 01:06;;;8;SAPPHIRE ST;INVERELL;2360;730;M;20240923;20241023;380000;R1;R;RESIDENCE;;ATB;;0;AU520735;
188_SALES_DATA_NNME_28102024.DAT,B;188;3289129;16;20241028 01:06;;;11;RIVENDELL RD;INVERELL;2360;4;H;20240909;20241021;560000;R5;R;RESIDENCE;;RLT;;0;AU514481;
209_SALES_DATA_NNME_28102024.DAT,B;209;2058565;1;20241028 01:06;;;50;FLETCHER ST;BONDI;2026;445.91;M;20240217;20241021;8525000;R3;R;RESIDENCE;;AMT;;0;AU515916;
209_SALES_DATA_NNME_28102024.DAT,B;209;2053357;2;20241028 01:06;;;58;BRONTE RD;BONDI JUNCTION;2022;158.1;M;20240823;20241018;2100000;MU1;3;COMMERCIAL;;MUA;;0;AU511547;
209_SALES_DATA_NNME_28102024.DAT,B;209;2056019;3;20241028 01:06;;2;85;CURLEWIS ST;BONDI BEACH;2026;51;M;20240919;20241024;990000;;R;RESIDENCE;2;;;0;AU525581;
209_SALES_DATA_NNME_28102024.DAT,B;209;2062229;4;20241028 01:06;;159;18;WAVERLEY ST;BONDI JUNCTION;2022;;;20240821;20241021;2300000;;R;RESIDENCE;159;;;0;AU512676;
209_SALES_DATA_NNME_28102024.DAT,B;209;2051855;5;20241028 01:06;;1013;212;BONDI RD;BONDI;2026;;;20240925;20241021;603000;;R;RESIDENCE;125;;;0;AU512659;
209_SALES_DATA_NNME_28102024.DAT,B;209;2049381;6;20241028 01:06;;2;58;BEACH RD;BONDI BEACH;2026;106;M;20240909;20241018;2165000;;R;RESIDENCE;2;;;0;AU508688;
209_SALES_DATA_NNME_28102024.DAT,B;209;2062621;7;20241028 01:06;;;6;IMPERIAL AVE;BONDI;2026;227.6;M;20240904;20241021;4650000;R3;R;RESIDENCE;;AMG;;0;AU513820;
209_SALES_DATA_NNME_28102024.DAT,B;209;2052165;8;20241028 01:06;;4;54;BONDI RD;BONDI JUNCTION;2022;100;M;20240909;20241021;1250000;;R;RESIDENCE;4;;;0;AU512148;
209_SALES_DATA_NNME_28102024.DAT,B;209;2052323;9;20241028 01:06;;12;16;BOTANY ST;BONDI JUNCTION;2022;106;M;20241003;20241024;1250000;;R;RESIDENCE;12;;;0;AU525409;
209_SALES_DATA_NNME_28102024.DAT,B;209;2055643;10;20241028 01:06;;;67;CLYDE ST;NORTH BONDI;2026;347.8;M;20240910;20241022;4900000;R2;R;RESIDENCE;;ABB;;0;AU518325;
209_SALES_DATA_NNME_28102024.DAT,B;209;2058151;11;20241028 01:06;;9;14;EDWARD ST;BONDI;2026;;;20240821;20241023;1615000;;R;RESIDENCE;9;;;0;AU521026;
209_SALES_DATA_NNME_28102024.DAT,B;209;2066397;12;20241028 01:06;;;22;MITCHELL ST;NORTH BONDI;2026;247.95;M;20240619;20241018;4600000;R2;R;RESIDENCE;;ABB;;0;AU507605;
209_SALES_DATA_NNME_28102024.DAT,B;209;2074553;13;20241028 01:06;;12;26;SIMPSON ST;BONDI BEACH;2026;;;20240907;20241021;2575000;;R;RESIDENCE;12;;;0;AU514021;
209_SALES_DATA_NNME_28102024.DAT,B;209;2074553;14;20241028 01:06;;12;26;SIMPSON ST;BONDI BEACH;2026;;;20240907;20241021;2575000;;R;RESIDENCE;15;;;0;AU514021;
209_SALES_DATA_NNME_28102024.DAT,B;209;2074887;15;20241028 01:06;;901;1;SPRING ST;BONDI JUNCTION;2022;;;20240619;20241021;2460000;;R;RESIDENCE;46;;;0;AU512108;
209_SALES_DATA_NNME_28102024.DAT,B;209;2077681;16;20241028 01:06;;;16;WILFIELD AVE;VAUCLUSE;2030;307.59;M;20240604;20241022;5402000;R2;R;RESIDENCE;;ADH;;0;AU517665;
209_SALES_DATA_NNME_28102024.DAT,B;209;2064332;17;20241028 01:06;;;13;LLANDAFF ST;BONDI JUNCTION;2022;107.5;M;20240924;20241022;2585000;R3;R;RESIDENCE;;AMA;;0;AU516456;
209_SALES_DATA_NNME_28102024.DAT,B;209;2072967;18;20241028 01:06;;4;36;RAMSGATE AVE;BONDI BEACH;2026;;;20240829;20241023;1100000;;R;RESIDENCE;4;;;0;AU522059;
209_SALES_DATA_NNME_28102024.DAT,B;209;2067915;19;20241028 01:06;;5;16;OCEAN ST N;BONDI;2026;;;20240912;20241024;1300000;;R;RESIDENCE;5;;;0;AU524006;
209_SALES_DATA_NNME_28102024.DAT,B;209;2067915;20;20241028 01:06;;20;16;OCEAN ST N;BONDI;2026;;;20240912;20241024;1300000;;R;RESIDENCE;20;;;0;AU524006;
209_SALES_DATA_NNME_28102024.DAT,B;209;2914897;21;20241028 01:06;;5;11 A;WAIROA AVE;NORTH BONDI;2026;;;20240712;20241021;2950000;;R;RESIDENCE;5;;;0;AU513857;
209_SALES_DATA_NNME_28102024.DAT,B;209;2068387;22;20241028 01:06;;;83;OCEAN ST S;BONDI;2026;429.26;M;20240701;20241021;7510000;R2;R;RESIDENCE;;ABS;;0;AU513815;
209_SALES_DATA_NNME_28102024.DAT,B;209;4522995;23;20241028 01:06;;1;21;ELVINA ST;DOVER HEIGHTS;2030;190;M;20240708;20241022;5200000;;R;RESIDENCE;2;;;0;AU519327;
209_SALES_DATA_NNME_28102024.DAT,B;209;3118378;24;20241028 01:06;;1;86;WELLINGTON ST;BONDI BEACH;2026;;;20240806;20241018;2125000;;R;RESIDENCE;1;;;0;AU508432;
209_SALES_DATA_NNME_28102024.DAT,B;209;3685598;25;20241028 01:06;;;;EBLEY ST;BONDI JUNCTION;2022;96;M;20240823;20241018;675000;MU1;V;VACANT LAND;;MUA;;0;AU511540;
209_SALES_DATA_NNME_28102024.DAT,B;209;3737655;26;20241028 01:06;;5;19;YOUNG ST;VAUCLUSE;2030;118;M;20240906;20241018;1613000;;R;RESIDENCE;5;;;0;AU509702;
209_SALES_DATA_NNME_28102024.DAT,B;209;4498167;27;20241028 01:06;;1208;2 A;HENRIETTA ST;WAVERLEY;2024;140;M;20240717;20241018;2925000;;R;RESIDENCE;16;;;0;AU508078;
209_SALES_DATA_NNME_28102024.DAT,B;209;4266600;28;20241028 01:06;;1;11;KOBADA RD;DOVER HEIGHTS;2030;189;M;20240627;20241022;4525000;;R;RESIDENCE;1;;;0;AU517682;
250_SALES_DATA_NNME_28102024.DAT,B;250;4578253;1;20241028 01:06;;;;EAST ST;TENTERFIELD;2372;19.05;H;20240901;20241017;650000;;3;FARM;;;;0;AU503852;
250_SALES_DATA_NNME_28102024.DAT,B;250;4577436;2;20241028 01:06;;;28;CLIFTON ST;TENTERFIELD;2372;1332;M;20240918;20241009;140000;;V;VACANT LAND;;;;0;AU482997;
250_SALES_DATA_NNME_28102024.DAT,B;250;4578558;3;20241028 01:06;;;;URBENVILLE RD;URBENVILLE;2475;3.237;H;20230828;20240926;200000;;V;VACANT LAND;;;;0;AU449656;
250_SALES_DATA_NNME_28102024.DAT,B;250;4577392;4;20241028 01:06;;;;NEW ENGLAND HWY;BOLIVIA;2372;28.93;H;20240822;20240924;285000;;V;VACANT LAND;;;;0;AU443493;
250_SALES_DATA_NNME_28102024.DAT,B;250;4577421;5;20241028 01:06;;;;BLACK SWAMP SCHOOL RD;TENTERFIELD;2372;40.47;H;20240802;20240913;630000;;V;VACANT LAND;;;;0;AU413057;
250_SALES_DATA_NNME_28102024.DAT,B;250;4578197;6;20241028 01:06;;;;ROCKY RIVER RD;ROCKY RIVER;2372;99.93;H;20240927;20241021;450000;;V;VACANT LAND;;;;0;AU516000;
250_SALES_DATA_NNME_28102024.DAT,B;250;4578198;7;20241028 01:06;;;;ROCKY RIVER RD;ROCKY RIVER;2372;14.94;H;20240910;20241015;300000;;V;VACANT LAND;;;;0;AU500032;
250_SALES_DATA_NNME_28102024.DAT,B;250;4549573;8;20241028 01:06;;;47 A;BRYANS GAP RD;TENTERFIELD;2372;6.99;H;20241001;20241022;300000;RU1;V;VACANT LAND;;RJE;;0;AU516522;
250_SALES_DATA_NNME_28102024.DAT,B;250;2671833;9;20241028 01:06;;;2339;RIVERTREE RD;RIVERTREE;2372;226.6;H;20241004;20241018;940000;RU1;3;FARM;;RRR;;0;AU510063;
250_SALES_DATA_NNME_28102024.DAT,B;250;2670227;10;20241028 01:06;;;56;BALLANDEAN ST;JENNINGS;4383;2023;M;20240612;20241024;345000;RU1;R;RESIDENCE;;RSV;;0;AU525169;
250_SALES_DATA_NNME_28102024.DAT,B;250;2670671;11;20241028 01:06;;;2887;MOUNT LINDESAY RD;CARROLLS CREEK;2372;19.7;H;20240909;20241021;450000;RU1;R;RESIDENCE;;RSJ;;0;AU513559;
250_SALES_DATA_NNME_28102024.DAT,B;250;2668445;12;20241028 01:06;;;128;DOUGLAS ST;TENTERFIELD;2372;3794;M;20240911;20241023;450000;RU5;R;RESIDENCE;;ATR;;0;AU520008;
250_SALES_DATA_NNME_28102024.DAT,B;250;2668674;13;20241028 01:06;;;170;HIGH ST;TENTERFIELD;2372;2023;M;20240920;20241018;650000;RU5;R;RESIDENCE;;ATR;;0;AU507790;
250_SALES_DATA_NNME_28102024.DAT,B;250;3349702;14;20241028 01:06;;;22;STANTHORPE ST;LISTON;2372;2023;M;20240923;20241021;140000;RU5;V;VACANT LAND;;ZVL;;0;AU515574;
250_SALES_DATA_NNME_28102024.DAT,B;250;4371448;15;20241028 01:06;;;841;GUNYAH RD;WOODSIDE;2372;40.47;H;20240930;20241018;236000;RU1;3;FARM;;RJE;;0;AU508532;
149_SALES_DATA_NNME_28102024.DAT,B;149;1662329;1;20241028 01:06;;;14;JOHNSON AVE;MYLESTOM;2454;404.7;M;20240719;20241024;850000;R1;R;RESIDENCE;;RCV;;0;AU523605;
149_SALES_DATA_NNME_28102024.DAT,B;149;1662512;2;20241028 01:06;;;5;FOSTER CL;BELLINGEN;2454;921.1;M;20240910;20241022;955000;R1;R;RESIDENCE;;RBG;;0;AU518061;
149_SALES_DATA_NNME_28102024.DAT,B;149;1659981;3;20241028 01:06;;;532;BOWRAVILLE RD;BRIERFIELD;2454;19.12;H;20240703;20241010;655000;RU1;V;VACANT LAND;;RBL;;0;AU486460;
149_SALES_DATA_NNME_28102024.DAT,B;149;1663247;4;20241028 01:06;;;25;SCOTCHMAN RD;BELLINGEN;2454;6248;M;20240717;20241021;1330000;RU4;R;RESIDENCE;;RSB;;0;AU513787;
149_SALES_DATA_NNME_28102024.DAT,B;149;3684603;5;20241028 01:06;;;45;MCNALLY ST;BELLINGEN;2454;321.2;M;20240910;20241022;965000;R1;R;RESIDENCE;;RBG;;0;AU517395;
152_SALES_DATA_NNME_28102024.DAT,B;152;3505397;1;20241028 01:06;;;44;INDUSTRIAL DR;NORTH BOAMBEE VALLEY;2450;2008;M;20240917;20241023;3485000;E4;3;COMMERCIAL;;EIB;;0;AU520475;
152_SALES_DATA_NNME_28102024.DAT,B;152;1701538;2;20241028 01:06;PACIFIC TERRACES;12;8;GRASSLANDS CL;COFFS HARBOUR;2450;;;20240912;20241024;765000;;R;RESIDENCE;12;;;0;AU523403;
152_SALES_DATA_NNME_28102024.DAT,B;152;1688459;3;20241028 01:06;;;2;BREWERS RD;NANA GLEN;2450;666;M;20241001;20241022;575000;R2;R;RESIDENCE;;AKK;;0;AU516584;
152_SALES_DATA_NNME_28102024.DAT,B;152;1694132;4;20241028 01:06;;2;3;NORTH BONVILLE RD;BONVILLE;2450;;;20240910;20241022;920000;;R;RESIDENCE;2;;;0;AU518679;
